car_id,vehicle_age,km_driven,seller_type
12062,10,105000,Individual
12063,7,60000,Individual
12064,7,120000,Individual
12065,6,70000,Individual
12066,7,100000,Individual
12067,13,198000,Individual
12068,11,44000,Individual
12069,8,209000,Individual
12070,2,40000,Individual
12071,11,95000,Individual
12072,9,212000,Individual
12073,6,120000,Individual
12074,4,50000,Individual
12075,2,70000,Individual
12076,13,154000,Individual
12077,11,127000,Individual
12078,7,70000,Individual
12079,7,120000,Individual
12080,18,198565,Individual
12081,11,160000,Individual
12082,17,120000,Individual
12083,12,120000,Individual
12084,5,20000,Individual
12085,6,80000,Individual
12086,8,130000,Individual
12087,8,100000,Individual
12088,5,57000,Individual
12089,4,120000,Individual
12090,10,15000,Individual
12091,15,200000,Individual
12092,4,56000,Individual
12093,7,120000,Individual
12094,4,50000,Individual
12095,7,120000,Individual
12096,6,100000,Individual
12097,9,80000,Individual
12098,7,47000,Individual
12099,12,178000,Individual
12100,10,23000,Individual
12101,8,180000,Individual
12102,10,205000,Individual
12103,8,110000,Individual
12104,7,100000,Individual
12105,9,120000,Individual
12106,4,51000,Individual
12107,6,80000,Individual
12108,9,70000,Individual
12109,6,90000,Individual
12110,4,110000,Individual
12111,6,80000,Individual
12112,7,90000,Individual
12113,6,120000,Individual
12114,7,70000,Individual
12115,4,60000,Individual
12116,5,44000,Individual
12117,3,35000,Individual
12118,7,90000,Individual
12119,9,70000,Individual
12120,4,70000,Individual
12121,6,120000,Individual
12122,4,70000,Individual
12123,6,110000,Individual
12124,6,120000,Individual
12125,4,110000,Individual
12126,7,155000,Individual
12127,15,132087,Individual
12128,11,120000,Individual
12129,10,120000,Individual
12130,7,110000,Individual
12131,5,65273,Trustmark Dealer
12132,5,35200,Dealer
12133,4,39601,Dealer
12134,5,40003,Dealer
12135,4,43000,Dealer
12136,4,14636,Dealer
12137,2,18000,Dealer
12138,6,42000,Dealer
12139,5,41000,Dealer
12140,4,49000,Dealer
12141,5,31000,Dealer
12142,2,17000,Dealer
12143,3,16000,Dealer
12144,4,40423,Dealer
12145,2,15700,Dealer
12146,6,61000,Dealer
12147,2,14000,Dealer
12148,4,63000,Dealer
12149,5,47935,Dealer
12150,4,26000,Dealer
12151,6,53000,Dealer
12152,6,30000,Individual
12153,4,29104,Trustmark Dealer
12154,2,19338,Trustmark Dealer
12155,7,21800,Dealer
12156,4,22597,Dealer
12157,3,40000,Dealer
12158,3,15001,Dealer
12159,2,33000,Dealer
12160,2,45800,Dealer
12161,2,70000,Dealer
12162,2,25000,Dealer
12163,3,36000,Dealer
12164,2,36000,Individual
12165,2,60000,Individual
12166,3,45906,Individual
12167,1,20000,Individual
12168,3,35000,Individual
12169,1,8000,Individual
12170,2,70000,Individual
12171,2,30000,Individual
12172,2,18000,Individual
12173,2,15000,Individual
12174,1,5000,Individual
12175,3,41000,Individual
12176,3,38000,Individual
12177,3,100000,Individual
12178,2,50000,Individual
12179,2,5000,Individual
12180,3,25000,Individual
12181,4,30000,Dealer
12182,2,21000,Dealer
12183,3,39000,Dealer
12184,5,20699,Dealer
12185,4,46000,Dealer
12186,5,66500,Dealer
12187,2,39000,Dealer
12188,4,36000,Dealer
12189,4,54000,Dealer
12190,4,60000,Dealer
12191,4,45000,Dealer
12192,5,27700,Dealer
12193,4,49000,Dealer
12194,4,31191,Dealer
12195,4,49000,Dealer
12196,5,80000,Dealer
12197,4,24900,Dealer
12198,6,73000,Dealer
12199,4,34800,Dealer
12200,4,34000,Dealer
12201,4,66000,Dealer
12202,5,39000,Dealer
12203,4,32500,Dealer
12204,5,37000,Dealer
12205,4,66000,Dealer
12206,4,41275,Dealer
12207,4,71000,Dealer
12208,4,40000,Dealer
12209,4,43000,Dealer
12210,3,22000,Dealer
12211,6,63000,Dealer
12212,3,31500,Dealer
12213,4,58000,Dealer
12214,5,24000,Dealer
12215,2,19000,Dealer
12216,5,42530,Dealer
12217,4,15000,Dealer
12218,5,36000,Dealer
12219,5,33000,Dealer
12220,6,45000,Dealer
12221,5,52000,Dealer
12222,2,1470,Dealer
12223,5,30000,Dealer
12224,5,38000,Dealer
12225,5,8500,Dealer
12226,6,47000,Dealer
12227,3,21500,Dealer
12228,4,32000,Dealer
12229,4,15000,Dealer
12230,5,52000,Dealer
12231,6,64000,Dealer
12232,6,54525,Dealer
12233,5,30000,Dealer
12234,4,54000,Dealer
12235,5,30000,Dealer
12236,5,25286,Dealer
12237,6,56836,Dealer
12238,6,13000,Dealer
12239,5,48000,Dealer
12240,5,22000,Dealer
12241,4,50000,Dealer
12242,4,33000,Dealer
12243,5,43000,Dealer
12244,4,25500,Dealer
12245,5,46432,Dealer
12246,4,27000,Dealer
12247,4,7900,Dealer
12248,4,32000,Dealer
12249,4,33000,Dealer
12250,4,7900,Dealer
12251,4,24000,Dealer
12252,5,70000,Individual
12253,5,10000,Individual
12254,3,30000,Individual
12255,2,5000,Individual
12256,5,36503,Individual
12257,2,20000,Individual
12258,4,30000,Individual
12259,2,40000,Individual
12260,5,24000,Individual
12261,5,35000,Individual
12262,3,10000,Individual
12263,1,1500,Individual
12264,2,15000,Individual
12265,3,17000,Individual
12266,5,25000,Individual
12267,4,20000,Individual
12268,4,19543,Individual
12269,6,57000,Individual
12270,2,12000,Individual
12271,3,10000,Individual
12272,4,50000,Individual
12273,3,12000,Individual
12274,3,47800,Individual
12275,4,90000,Individual
12276,3,18000,Individual
12277,2,38280,Trustmark Dealer
12278,5,25451,Trustmark Dealer
12279,5,20234,Trustmark Dealer
12280,4,9161,Trustmark Dealer
12281,5,54400,Trustmark Dealer
12282,5,55000,Dealer
12283,9,57000,Dealer
12284,2,4000,Dealer
12285,3,12000,Dealer
12286,1,3900,Dealer
12287,9,32472,Dealer
12288,7,56200,Dealer
12289,4,12000,Dealer
12290,8,83000,Dealer
12291,2,14200,Dealer
12292,10,58000,Dealer
12293,8,57800,Dealer
12294,9,78000,Dealer
12295,4,28900,Dealer
12296,7,41000,Dealer
12297,2,14200,Dealer
12298,9,58000,Dealer
12299,8,97000,Dealer
12300,2,8000,Dealer
12301,3,37000,Dealer
12302,4,28000,Dealer
12303,10,8000,Dealer
12304,5,53400,Dealer
12305,5,28000,Dealer
12306,3,5500,Dealer
12307,4,39000,Dealer
12308,7,40000,Dealer
12309,4,48000,Dealer
12310,6,30337,Dealer
12311,5,32359,Dealer
12312,2,26000,Dealer
12313,3,9000,Dealer
12314,10,8000,Dealer
12315,3,4000,Dealer
12316,3,40000,Dealer
12317,4,43000,Dealer
12318,8,51000,Dealer
12319,2,19608,Dealer
12320,3,43000,Dealer
12321,5,33060,Dealer
12322,9,62000,Dealer
12323,9,38000,Dealer
12324,8,81000,Dealer
12325,4,40000,Dealer
12326,8,55000,Dealer
12327,7,65706,Dealer
12328,8,62485,Dealer
12329,8,74000,Dealer
12330,9,74000,Dealer
12331,3,31000,Dealer
12332,2,4900,Dealer
12333,8,66000,Dealer
12334,2,8000,Dealer
12335,3,30000,Dealer
12336,5,23000,Dealer
12337,8,64000,Dealer
12338,6,30000,Dealer
12339,3,12000,Dealer
12340,4,20000,Dealer
12341,6,71000,Dealer
12342,10,46000,Dealer
12343,8,48000,Dealer
12344,3,26000,Dealer
12345,2,5630,Dealer
12346,3,22000,Dealer
12347,2,45000,Dealer
12348,3,15000,Dealer
12349,7,65694,Dealer
12350,7,32000,Dealer
12351,4,23000,Dealer
12352,6,57000,Dealer
12353,8,78125,Dealer
12354,8,74832,Dealer
12355,5,40125,Dealer
12356,6,75000,Dealer
12357,3,16000,Dealer
12358,6,54068,Dealer
12359,6,28789,Dealer
12360,10,54000,Dealer
12361,7,106000,Dealer
12362,6,9100,Individual
12363,8,50000,Individual
12364,2,15000,Individual
12365,4,15000,Individual
12366,4,19000,Individual
12367,5,25000,Individual
12368,9,50000,Individual
12369,2,6500,Individual
12370,2,10000,Individual
12371,4,70000,Individual
12372,2,20000,Individual
12373,4,20000,Individual
12374,8,70000,Individual
12375,2,10000,Individual
12376,3,35000,Individual
12377,3,30000,Individual
12378,2,12000,Individual
12379,3,30000,Individual
12380,5,5000,Individual
12381,2,15000,Individual
12382,4,22000,Individual
12383,2,20000,Individual
12384,3,44000,Individual
12385,10,50000,Individual
12386,7,35000,Individual
12387,8,50000,Individual
12388,3,20000,Individual
12389,2,15000,Individual
12390,9,70000,Individual
12391,5,16300,Individual
12392,8,38000,Individual
12393,10,50000,Individual
12394,2,8836,Individual
12395,2,15000,Individual
12396,9,40000,Individual
12397,4,10000,Individual
12398,7,70000,Individual
12399,8,110000,Individual
12400,4,30000,Individual
12401,2,20000,Individual
12402,2,20000,Individual
12403,10,81000,Individual
12404,3,35000,Individual
12405,9,44906,Individual
12406,9,68000,Individual
12407,7,70000,Individual
12408,2,15000,Individual
12409,8,50000,Individual
12410,3,20000,Individual
12411,8,80000,Individual
12412,4,50000,Individual
12413,4,50000,Individual
12414,8,60000,Individual
12415,6,31500,Individual
12416,3,5557,Trustmark Dealer
12417,3,21734,Trustmark Dealer
12418,6,36619,Trustmark Dealer
12419,5,23251,Trustmark Dealer
12420,3,16000,Dealer
12421,2,58000,Dealer
12422,2,10370,Dealer
12423,2,16000,Dealer
12424,2,19323,Dealer
12425,3,22506,Dealer
12426,3,28015,Individual
12427,2,18500,Individual
12428,2,20000,Individual
12429,2,11800,Individual
12430,4,15800,Individual
12431,2,4015,Individual
12432,3,40000,Individual
12433,2,22346,Dealer
12434,2,15000,Dealer
12435,3,31668,Dealer
12436,4,38966,Dealer
12437,4,43000,Dealer
12438,3,24000,Dealer
12439,4,35000,Dealer
12440,5,57000,Dealer
12441,3,23540,Dealer
12442,3,25592,Dealer
12443,3,11000,Dealer
12444,2,19375,Dealer
12445,2,4000,Individual
12446,3,15000,Individual
12447,2,10000,Individual
12448,4,28000,Individual
12449,3,5000,Individual
12450,4,11448,Individual
12451,4,15000,Individual
12452,2,10000,Individual
12453,5,23256,Trustmark Dealer
12454,3,9929,Trustmark Dealer
12455,7,49599,Dealer
12456,8,14000,Dealer
12457,8,48000,Dealer
12458,5,53075,Dealer
12459,8,48265,Dealer
12460,9,74100,Dealer
12461,8,64001,Dealer
12462,6,39000,Dealer
12463,8,67000,Dealer
12464,7,43000,Dealer
12465,4,32200,Dealer
12466,8,81000,Dealer
12467,8,70000,Individual
12468,7,80000,Individual
12469,6,70000,Individual
12470,6,72600,Individual
12471,13,38000,Dealer
12472,6,39720,Dealer
12473,7,44406,Dealer
12474,4,11000,Dealer
12475,4,45400,Dealer
12476,5,56000,Dealer
12477,2,15000,Individual
12478,8,56260,Dealer
12479,6,78000,Dealer
12480,7,63000,Dealer
12481,8,60000,Dealer
12482,8,34000,Dealer
12483,6,104278,Dealer
12484,8,35225,Dealer
12485,6,40000,Dealer
12486,4,102000,Dealer
12487,4,48000,Dealer
12488,5,52000,Dealer
12489,4,38425,Dealer
12490,6,70000,Dealer
12491,6,45000,Dealer
12492,5,20000,Dealer
12493,3,24000,Dealer
12494,6,67000,Dealer
12495,3,65411,Dealer
12496,4,51050,Dealer
12497,6,83000,Dealer
12498,5,71000,Dealer
12499,6,81000,Dealer
12500,4,68000,Dealer
12501,5,88000,Dealer
12502,2,10000,Dealer
12503,5,85204,Dealer
12504,4,116589,Dealer
12505,4,55321,Dealer
12506,2,23000,Dealer
12507,4,66000,Dealer
12508,4,54000,Dealer
12509,6,72248,Dealer
12510,5,62000,Dealer
12511,5,88000,Dealer
12512,5,45000,Dealer
12513,5,27000,Dealer
12514,6,90000,Dealer
12515,6,76000,Dealer
12516,4,75000,Dealer
12517,4,79000,Dealer
12518,5,57000,Dealer
12519,4,52300,Dealer
12520,5,85000,Dealer
12521,5,52000,Dealer
12522,3,49000,Dealer
12523,4,60369,Dealer
12524,4,45900,Dealer
12525,4,75130,Dealer
12526,4,18000,Dealer
12527,6,65000,Dealer
12528,3,40000,Dealer
12529,5,16000,Dealer
12530,6,66500,Dealer
12531,6,64907,Dealer
12532,3,82000,Dealer
12533,6,72000,Dealer
12534,6,64000,Dealer
12535,5,62000,Dealer
12536,3,73185,Dealer
12537,3,105692,Dealer
12538,4,33000,Dealer
12539,6,65000,Dealer
12540,5,58500,Dealer
12541,6,76000,Dealer
12542,5,72000,Dealer
12543,5,58500,Dealer
12544,6,58000,Dealer
12545,4,51000,Dealer
12546,5,40000,Dealer
12547,5,55000,Dealer
12548,6,65000,Dealer
12549,3,14548,Dealer
12550,6,48000,Dealer
12551,5,58000,Dealer
12552,5,50000,Dealer
12553,6,30000,Dealer
12554,6,825000,Dealer
12555,5,52000,Dealer
12556,6,40000,Dealer
12557,5,79000,Dealer
12558,5,35000,Dealer
12559,5,69000,Dealer
12560,4,48000,Dealer
12561,6,77559,Dealer
12562,6,58000,Dealer
12563,5,54000,Dealer
12564,6,79825,Dealer
12565,5,64000,Dealer
12566,6,84918,Dealer
12567,4,17550,Dealer
12568,3,67806,Dealer
12569,5,85000,Dealer
12570,4,60008,Dealer
12571,6,97247,Dealer
12572,5,70000,Dealer
12573,3,65000,Dealer
12574,5,55000,Dealer
12575,6,69000,Dealer
12576,5,70000,Dealer
12577,5,48000,Dealer
12578,3,40000,Dealer
12579,4,47000,Dealer
12580,6,60000,Dealer
12581,6,79828,Dealer
12582,6,59000,Dealer
12583,2,15000,Individual
12584,4,80000,Individual
12585,3,71000,Individual
12586,3,60000,Individual
12587,3,35000,Individual
12588,5,70000,Individual
12589,3,70000,Individual
12590,2,25000,Individual
12591,4,35000,Individual
12592,4,50000,Individual
12593,2,31700,Individual
12594,5,120000,Individual
12595,3,19000,Individual
12596,3,25000,Individual
12597,5,110000,Individual
12598,3,20000,Individual
12599,3,40000,Individual
12600,6,120000,Individual
12601,5,100000,Individual
12602,6,110000,Individual
12603,5,96000,Individual
12604,5,112000,Individual
12605,4,40000,Individual
12606,6,140000,Individual
12607,5,62000,Individual
12608,4,195000,Individual
12609,5,50000,Individual
12610,6,85000,Individual
12611,5,60000,Individual
12612,5,21000,Individual
12613,6,110000,Individual
12614,3,35000,Individual
12615,6,35000,Individual
12616,2,15000,Individual
12617,5,50000,Individual
12618,3,85000,Individual
12619,2,40000,Individual
12620,5,120000,Individual
12621,4,34500,Individual
12622,4,110000,Individual
12623,6,70000,Individual
12624,3,25000,Individual
12625,6,78500,Individual
12626,5,40000,Individual
12627,4,110000,Individual
12628,4,70000,Individual
12629,5,60000,Individual
12630,5,62000,Individual
12631,4,50000,Individual
12632,5,105000,Individual
12633,6,148000,Individual
12634,2,65972,Individual
12635,4,50000,Individual
12636,5,56000,Individual
12637,5,50000,Individual
12638,3,50000,Individual
12639,5,60000,Individual
12640,5,108000,Individual
12641,3,40000,Individual
12642,4,40000,Individual
12643,4,80000,Individual
12644,6,83563,Trustmark Dealer
12645,5,32000,Dealer
12646,6,59000,Dealer
12647,4,55000,Dealer
12648,4,53958,Dealer
12649,6,83000,Dealer
12650,3,19000,Dealer
12651,5,46000,Dealer
12652,6,59000,Dealer
12653,3,14000,Dealer
12654,2,14000,Dealer
12655,6,55000,Dealer
12656,3,15000,Dealer
12657,3,18329,Dealer
12658,4,51000,Dealer
12659,3,28000,Dealer
12660,8,60000,Dealer
12661,3,18000,Dealer
12662,2,23150,Dealer
12663,2,22000,Dealer
12664,4,49000,Dealer
12665,4,25000,Dealer
12666,4,45910,Dealer
12667,5,66523,Dealer
12668,2,14000,Dealer
12669,8,64308,Dealer
12670,3,26000,Dealer
12671,4,49000,Dealer
12672,5,75000,Dealer
12673,3,35522,Dealer
12674,5,61000,Dealer
12675,4,30700,Dealer
12676,3,75000,Dealer
12677,4,40500,Dealer
12678,5,85000,Dealer
12679,4,41000,Dealer
12680,8,65000,Dealer
12681,5,85000,Dealer
12682,4,40728,Dealer
12683,5,32615,Dealer
12684,3,58000,Dealer
12685,4,23211,Dealer
12686,5,48000,Dealer
12687,3,33000,Dealer
12688,2,9000,Dealer
12689,2,45000,Dealer
12690,5,70000,Dealer
12691,2,65000,Dealer
12692,2,9915,Dealer
12693,6,34105,Dealer
12694,9,65000,Dealer
12695,5,25000,Dealer
12696,4,28000,Dealer
12697,4,62000,Dealer
12698,6,52323,Dealer
12699,3,48000,Dealer
12700,6,92380,Dealer
12701,3,3700,Dealer
12702,6,52000,Dealer
12703,4,24000,Dealer
12704,2,9100,Dealer
12705,10,66600,Dealer
12706,6,56000,Dealer
12707,2,7000,Dealer
12708,4,36000,Dealer
12709,3,32000,Dealer
12710,6,80730,Dealer
12711,3,69000,Dealer
12712,5,78000,Dealer
12713,6,120000,Individual
12714,6,90000,Individual
12715,3,15000,Individual
12716,4,50000,Individual
12717,5,100000,Individual
12718,4,45000,Individual
12719,3,40000,Individual
12720,3,15000,Individual
12721,3,20100,Individual
12722,6,50000,Individual
12723,3,110000,Individual
12724,6,80000,Individual
12725,6,80000,Individual
12726,5,120000,Individual
12727,3,60000,Individual
12728,4,40000,Individual
12729,6,156000,Individual
12730,3,50000,Individual
12731,5,50000,Individual
12732,3,28000,Individual
12733,4,100000,Individual
12734,3,42700,Individual
12735,6,70000,Individual
12736,4,40000,Individual
12737,3,35000,Individual
12738,3,30000,Individual
12739,2,28000,Individual
12740,3,28000,Individual
12741,3,60000,Individual
12742,6,120000,Individual
12743,5,70000,Individual
12744,4,47000,Trustmark Dealer
12745,8,56000,Dealer
12746,6,65000,Dealer
12747,8,80000,Dealer
12748,5,29000,Dealer
12749,7,57000,Dealer
12750,8,112087,Dealer
12751,8,60000,Dealer
12752,6,80000,Dealer
12753,8,130600,Dealer
12754,5,27000,Dealer
12755,9,78000,Dealer
12756,7,77000,Dealer
12757,8,90000,Individual
12758,7,120000,Individual
12759,9,90000,Individual
12760,8,77000,Individual
12761,9,61000,Dealer
12762,8,70000,Dealer
12763,8,58000,Dealer
12764,8,65000,Dealer
12765,7,77000,Dealer
12766,8,58000,Dealer
12767,8,70000,Dealer
12768,6,115958,Dealer
12769,9,76800,Dealer
12770,10,74000,Dealer
12771,7,50000,Dealer
12772,9,88168,Dealer
12773,9,97000,Dealer
12774,9,96888,Dealer
12775,8,90000,Dealer
12776,9,64100,Dealer
12777,9,30917,Dealer
12778,9,30917,Dealer
12779,9,61000,Dealer
12780,9,94892,Dealer
12781,4,28500,Dealer
12782,8,78000,Dealer
12783,3,35512,Dealer
12784,7,30666,Dealer
12785,10,57501,Dealer
12786,9,60795,Dealer
12787,9,50000,Dealer
12788,7,110000,Individual
12789,8,113000,Individual
12790,8,80000,Individual
12791,8,100000,Individual
12792,8,70000,Individual
12793,8,70000,Individual
12794,9,100000,Individual
12795,10,170000,Individual
12796,8,120000,Individual
12797,8,104500,Individual
12798,8,60000,Individual
12799,8,60000,Individual
12800,7,40000,Individual
12801,9,90000,Individual
12802,10,110000,Individual
12803,9,100000,Individual
12804,8,65278,Dealer
12805,9,65000,Dealer
12806,7,89000,Dealer
12807,8,59867,Dealer
12808,7,70355,Dealer
12809,9,68812,Dealer
12810,10,75000,Dealer
12811,9,71452,Dealer
12812,8,51000,Dealer
12813,8,51000,Dealer
12814,10,54000,Dealer
12815,9,67000,Dealer
12816,9,88221,Dealer
12817,9,115721,Dealer
12818,10,58222,Dealer
12819,9,88500,Dealer
12820,9,66657,Dealer
12821,9,72000,Dealer
12822,8,65512,Dealer
12823,7,103247,Dealer
12824,9,67000,Dealer
12825,9,91462,Dealer
12826,8,87000,Dealer
12827,4,50000,Dealer
12828,7,67500,Dealer
12829,4,10000,Dealer
12830,8,79345,Dealer
12831,7,72000,Dealer
12832,7,68000,Dealer
12833,9,82000,Dealer
12834,9,70000,Dealer
12835,9,81000,Dealer
12836,8,74000,Dealer
12837,9,57140,Dealer
12838,9,60000,Dealer
12839,8,61827,Dealer
12840,8,113000,Dealer
12841,5,95321,Dealer
12842,9,56702,Dealer
12843,9,67630,Dealer
12844,6,90000,Dealer
12845,9,46500,Dealer
12846,7,78000,Dealer
12847,8,42000,Dealer
12848,9,92570,Dealer
12849,8,41000,Dealer
12850,8,136700,Dealer
12851,6,57000,Dealer
12852,9,85000,Dealer
12853,7,71000,Dealer
12854,8,83000,Dealer
12855,7,89000,Dealer
12856,7,47000,Dealer
12857,8,68000,Dealer
12858,8,58000,Dealer
12859,8,82286,Dealer
12860,8,60000,Dealer
12861,8,72156,Dealer
12862,7,68000,Dealer
12863,9,72545,Dealer
12864,7,70000,Dealer
12865,9,72193,Dealer
12866,7,72000,Dealer
12867,8,69000,Dealer
12868,7,70000,Dealer
12869,8,75842,Dealer
12870,10,65000,Dealer
12871,9,42981,Dealer
12872,12,78666,Dealer
12873,9,58000,Dealer
12874,7,89000,Dealer
12875,8,90000,Dealer
12876,5,52000,Dealer
12877,9,58000,Dealer
12878,9,61000,Dealer
12879,10,47000,Dealer
12880,9,72000,Dealer
12881,7,61950,Dealer
12882,13,11400,Dealer
12883,7,45000,Individual
12884,7,120000,Individual
12885,8,76300,Individual
12886,9,96000,Individual
12887,9,90000,Individual
12888,7,100000,Individual
12889,9,55000,Individual
12890,8,66000,Individual
12891,8,90000,Individual
12892,8,50000,Individual
12893,9,100000,Individual
12894,7,45354,Individual
12895,8,100000,Individual
12896,8,100000,Individual
12897,9,80000,Individual
12898,9,148000,Individual
12899,8,45000,Individual
12900,9,60000,Individual
12901,8,60000,Individual
12902,9,54000,Individual
12903,10,110000,Individual
12904,9,177000,Individual
12905,7,225000,Individual
12906,7,90000,Individual
12907,8,80000,Individual
12908,9,70000,Individual
12909,7,56000,Dealer
12910,12,120000,Individual
12911,14,80000,Individual
12912,13,61000,Dealer
12913,14,71000,Dealer
12914,12,81000,Dealer
12915,13,64537,Dealer
12916,13,73235,Dealer
12917,12,62000,Dealer
12918,12,78000,Dealer
12919,12,62380,Dealer
12920,13,58000,Dealer
12921,12,65000,Dealer
12922,12,101689,Dealer
12923,13,66000,Dealer
12924,11,77000,Dealer
12925,12,66000,Dealer
12926,12,79000,Dealer
12927,14,60000,Individual
12928,15,80000,Individual
12929,12,86000,Individual
12930,15,82000,Individual
12931,14,70000,Individual
12932,14,60000,Individual
12933,15,120000,Individual
12934,11,100000,Individual
12935,15,80000,Individual
12936,15,70000,Individual
12937,13,80000,Individual
12938,11,80000,Individual
12939,14,20000,Individual
12940,11,60000,Individual
12941,13,110000,Individual
12942,13,90000,Individual
12943,13,60000,Individual
12944,13,90000,Individual
12945,15,100000,Individual
12946,5,57000,Dealer
12947,2,23000,Dealer
12948,11,74000,Dealer
12949,13,57000,Dealer
12950,11,45000,Dealer
12951,11,80000,Dealer
12952,11,56000,Dealer
12953,12,23000,Dealer
12954,11,36000,Dealer
12955,13,66000,Dealer
12956,12,76000,Dealer
12957,9,70000,Individual
12958,10,180000,Individual
12959,10,70000,Individual
12960,11,110000,Individual
12961,10,60000,Individual
12962,9,80000,Individual
12963,11,67000,Dealer
12964,11,70000,Dealer
12965,10,68000,Dealer
12966,9,120000,Individual
12967,11,105000,Dealer
12968,10,103000,Dealer
12969,11,92626,Dealer
12970,10,100000,Individual
12971,9,120000,Individual
12972,9,250000,Individual
12973,4,58132,Dealer
12974,5,85000,Dealer
12975,3,120000,Individual
12976,4,51000,Individual
12977,3,120000,Individual
12978,4,61000,Individual
12979,5,80000,Individual
12980,11,61000,Dealer
12981,12,80000,Individual
12982,11,150000,Individual
12983,11,110000,Individual
12984,10,80000,Individual
12985,10,40000,Individual
12986,14,80000,Individual
12987,10,35000,Individual
12988,10,120000,Individual
12989,2,10097,Dealer
12990,2,5400,Dealer
12991,2,4500,Dealer
12992,2,20999,Dealer
12993,2,7000,Individual
12994,2,6000,Individual
12995,2,5000,Individual
12996,2,10000,Individual
12997,3,60000,Individual
12998,2,46241,Trustmark Dealer
12999,6,70000,Individual
13000,8,63000,Dealer
13001,9,77450,Dealer
13002,9,94000,Individual
13003,9,110000,Individual
13004,9,80000,Individual
13005,10,120000,Individual
13006,10,130000,Individual
13007,10,140000,Individual
13008,6,59000,Dealer
13009,6,59000,Dealer
13010,11,59000,Dealer
13011,6,68000,Dealer
13012,7,83300,Dealer
13013,7,54349,Dealer
13014,12,98000,Dealer
13015,7,59000,Dealer
13016,7,51000,Dealer
13017,7,84000,Dealer
13018,7,80182,Dealer
13019,2,15200,Dealer
13020,2,16700,Dealer
13021,2,13000,Dealer
13022,2,17000,Dealer
13023,2,68000,Dealer
13024,2,17000,Dealer
13025,2,18000,Dealer
13026,2,4000,Dealer
13027,2,13000,Dealer
13028,2,21655,Dealer
13029,2,12750,Dealer
13030,2,20000,Individual
13031,2,20000,Individual
13032,2,20000,Individual
13033,2,20000,Individual
13034,2,15000,Individual
13035,2,22000,Individual
13036,5,47227,Dealer
13037,8,67231,Dealer
13038,9,68240,Dealer
13039,11,60893,Dealer
13040,14,74555,Dealer
13041,8,158000,Dealer
13042,7,88598,Dealer
13043,8,83000,Dealer
13044,7,88000,Dealer
13045,7,75875,Dealer
13046,9,59839,Dealer
13047,7,119000,Dealer
13048,9,72000,Dealer
13049,7,151037,Dealer
13050,8,90000,Dealer
13051,6,65000,Dealer
13052,7,151048,Dealer
13053,10,190000,Individual
13054,12,80000,Individual
13055,6,100000,Individual
13056,7,50000,Individual
13057,6,50000,Individual
13058,8,120000,Individual
13059,8,120000,Individual
13060,9,100000,Individual
13061,8,120000,Individual
13062,11,120000,Individual
13063,9,100000,Individual
13064,7,80000,Individual
13065,13,60000,Individual
13066,9,100000,Individual
13067,6,147000,Individual
13068,12,110000,Individual
13069,12,270000,Individual
13070,8,80000,Individual
13071,13,150000,Individual
13072,8,120000,Individual
13073,9,67000,Individual
13074,8,110000,Individual
13075,6,120000,Individual
13076,10,120000,Individual
13077,8,50000,Individual
13078,8,50000,Individual
13079,10,87000,Individual
13080,14,60000,Individual
13081,11,120000,Individual
13082,8,60000,Individual
13083,11,120000,Individual
13084,13,110000,Individual
13085,8,98000,Individual
13086,8,105000,Individual
13087,8,110000,Individual
13088,9,90000,Individual
13089,6,50000,Individual
13090,6,145000,Individual
13091,8,110000,Individual
13092,8,120000,Individual
13093,15,70000,Individual
13094,11,120000,Individual
13095,8,65000,Dealer
13096,9,97000,Dealer
13097,7,79000,Dealer
13098,10,83000,Dealer
13099,11,154667,Dealer
13100,10,75000,Dealer
13101,8,69000,Dealer
13102,9,67544,Dealer
13103,9,75000,Dealer
13104,9,75000,Dealer
13105,8,63500,Dealer
13106,9,81131,Dealer
13107,9,160000,Individual
13108,10,20000,Individual
13109,3,47000,Dealer
13110,2,11000,Dealer
13111,2,12000,Dealer
13112,2,13989,Dealer
13113,2,21500,Dealer
13114,2,3000,Dealer
13115,1,1900,Dealer
13116,2,21000,Dealer
13117,2,16502,Dealer
13118,2,1923,Dealer
13119,9,85250,Dealer
13120,9,52000,Dealer
13121,9,76000,Dealer
13122,7,52100,Dealer
13123,10,38000,Dealer
13124,11,60000,Dealer
13125,9,40000,Dealer
13126,10,64690,Dealer
13127,10,70000,Dealer
13128,9,80000,Dealer
13129,9,85250,Dealer
13130,3,39000,Dealer
13131,3,39000,Dealer
13132,3,6345,Dealer
13133,2,52484,Dealer
13134,2,45000,Dealer
13135,3,47000,Dealer
13136,2,30000,Individual
13137,3,70000,Individual
13138,4,55000,Individual
13139,3,38500,Individual
13140,3,40000,Individual
13141,2,35000,Individual
13142,3,50000,Individual
13143,4,60000,Individual
13144,3,15000,Individual
13145,4,22500,Individual
13146,4,50000,Dealer
13147,8,63000,Dealer
13148,8,85000,Dealer
13149,5,83000,Dealer
13150,7,47240,Dealer
13151,9,92000,Dealer
13152,8,50000,Dealer
13153,6,47300,Dealer
13154,6,42000,Dealer
13155,9,100000,Dealer
13156,8,51674,Dealer
13157,8,63000,Dealer
13158,6,55000,Dealer
13159,4,65000,Dealer
13160,5,55766,Dealer
13161,6,50000,Dealer
13162,7,51000,Dealer
13163,6,72500,Dealer
